point_id,x,y,z,r,g,b,n_obs,mean_reproj_error
38,0.044174490540252735,0.057721728499905305,0.023204579611415064,107,104,95,10,0.5164914277209103
39,0.025342969139997538,0.08724737015609271,0.01073884173125681,170,167,154,11,0.44892535545859
40,0.03258626562754742,0.04334375264380189,0.04911189317685719,154,145,140,8,0.30761744851227835
41,0.04592432579786131,0.08500247705129753,0.025370888496854867,64,63,62,2,0.0890204997414123
42,0.04337596252480685,0.09195716810950846,0.020878022749707202,66,68,58,2,0.3800844614746837
43,0.001104301900081162,0.07342762824530932,-0.00603918064589587,151,149,135,4,0.7175260922823536
44,0.029769389829972424,0.10378160839903039,0.006242000604509584,80,81,75,12,0.6675533780215255
45,0.012347064752996144,0.03823859450309062,0.0007986266764631222,173,168,154,4,0.7011765941665584
46,-0.01242345428727822,0.06003813015658063,-0.010952807406663408,113,114,97,14,1.568076454366452
47,-0.010417751808302116,0.04887139033285007,-0.0071360252366093,89,82,77,8,0.6709060168515389
48,0.01660667753652405,0.03919555419211934,0.019184014560412396,140,133,123,5,1.0280938177485095
49,-0.012222817588762088,0.06204319077446734,-0.009186121667375329,106,103,92,3,0.24633858055679728
50,0.03864969198971168,0.050706944892424916,0.005490681173000849,29,29,21,6,0.4747801065004953
51,0.008484518842989078,0.08426124036620726,-0.005027496762168942,161,162,142,5,0.5802081697544386
52,0.021499248639560355,0.09329636442122999,0.005229958034952775,131,130,119,12,0.7376829699916012
53,0.043320184328057,0.05924339290481014,0.0446131784582359,141,130,126,9,0.8848930859293647
54,0.007855846256145872,0.03521082186486974,0.015109310213067405,215,209,197,4,0.31357028220212646
55,4.492460726637454e-05,0.042814372730472734,-0.00026192964217430315,97,93,78,3,0.2095059036477183
56,0.01577969400487767,0.06592686737635747,0.02205602019191087,122,117,110,12,0.29923622771592856
57,0.038422689327999054,0.03385956553038537,0.009247911532182072,179,175,160,2,0.27266594621227785
58,0.04494509603280094,0.06271783250268376,0.020785781023743528,149,150,132,5,0.7554881977923147
59,0.010856128647663603,0.03186608239371096,0.043969672433652365,130,120,110,11,0.7617982884963439
60,0.01408211186408239,0.09085493727982823,-0.0027718480983311756,165,163,147,12,0.3659384420802307
61,0.007310351453009528,0.07287807648516992,-0.00889850287717043,124,121,111,2,0.05091556616627371
62,0.037706318469847164,0.04044652685482761,0.02636708460195756,80,74,62,9,0.7578973200765283
63,0.002292483344009369,0.07842851629086763,-0.006013270388042815,173,172,154,12,0.4192774553350251
64,0.024198144344595378,0.037697755728125996,0.04643191743876629,132,119,108,6,0.697978338754098
65,0.01452189324117175,0.032272326246583265,0.04920669490519259,199,193,177,8,0.23359948023435587
66,0.044007928232359064,0.05665265378756552,0.04607968632591017,214,201,182,6,1.7810601597237063
67,0.01623998366612839,0.03475869579002067,0.0492907011358678,173,161,154,3,0.6747162279220603
68,0.0437827370078687,0.0632865705929292,0.03023241481397187,194,187,175,2,0.8727266044578752
69,0.013515951989525146,0.09553069243583107,-0.009462037982870411,5,2,2,12,1.6654225240980904
70,0.0012383189680126208,0.07817789166973607,-0.0068899661240742205,159,159,143,2,0.11681936238479271
71,0.02087983178642872,0.09951692563307157,-0.0009716104399770283,120,119,106,14,0.2573990616768339
72,0.02410508358191786,0.08637361963270519,-0.00015836063675663206,64,63,57,3,0.3142475039202137
73,0.02546794306709033,0.03860875425097206,0.052096338763112225,128,119,109,13,0.4213864147859447
74,0.054412003696703896,0.02467165152778361,0.0367387452059332,12,12,9,5,0.10651280782976988
75,0.02408168017965105,0.03331893736174688,0.0012487950265499478,111,107,101,12,0.6645105601509923
76,0.010539974048399394,0.08982922102696153,-0.0076302134005779496,119,117,99,6,1.029927073162127
77,-0.014510845588049258,0.03638549085985338,0.011864119130726656,74,67,59,2,0.7406086008860899
78,0.01978103278372129,0.08042661214006706,-0.00039983413532355527,116,114,107,4,0.9316024951249748
79,0.016492519834577116,0.02445189578061831,0.03916877785445426,68,70,66,2,0.04307942027791937
80,0.019233895012107906,0.09077361319512972,-0.006199018419589106,92,89,85,4,0.6609136279830157
81,0.02429137336380732,0.037688995373455575,0.000483674407592661,50,47,38,11,1.214297630756524
82,0.04227150945776693,0.07109957627143829,0.03207736357315977,167,156,148,4,0.37666929612664574
83,0.008665600734589319,0.0787245483974112,-0.0024126549336813425,127,124,103,13,1.6654053841071197
84,0.038045280413924555,0.03258905854770442,0.02483359628664098,166,160,145,8,1.5482711856540412
85,-0.018871796343208604,0.029973422443111714,-0.005402610285372525,97,94,85,4,0.4579374665617487
87,0.04305130639542126,0.093429924464886,0.01733920944941651,78,78,71,3,0.2645853511526753
88,0.03186470467986522,0.06701663379956883,0.030167927438773775,233,223,212,3,0.6397243145402504
89,0.01133629776326425,0.09128792823314445,-0.007771783173588725,117,116,97,8,0.5490884114818266
90,0.014531585084652316,0.0356945634843188,0.02318956840634197,161,154,144,2,0.20611812942995528
91,-0.009648405504269557,0.04437952872192555,-0.0013879052330334513,196,192,175,9,0.49433333174019267
92,0.011990891291978582,0.09225710831253588,-0.007327579696175601,138,137,122,9,0.32404815862462755
93,0.013044597871211655,0.09284173942806374,-0.011205046740436434,109,102,87,7,0.7424456322497218
94,-0.0046423784743709175,0.031186034383140323,0.016250885351953626,183,176,164,8,0.5295917202431997
95,0.04356778681994759,0.047693101097951336,0.04873206211942682,76,87,68,3,0.5915866006899196
96,0.047471227761237654,0.02542365026507337,0.014228280075939572,86,82,72,12,0.29913262074899566
97,0.0019757781964599946,0.06999516087048901,-0.004856299658368469,130,128,115,4,0.803924932896039
98,0.042605513141800645,0.04928900654343872,0.036994391219102626,162,160,144,7,1.283758711896953
99,0.023464916758595668,0.09110490373034273,0.007910180052095782,159,155,147,2,0.9921085858184817
100,0.03093703764579582,0.05973260218097412,-0.004675095006344675,62,61,55,11,1.053063299382212
101,-0.0011053123520388503,0.04507888029320434,0.0009964724046501237,90,85,71,9,1.343801380366313
102,0.04088618728598036,0.076356316788326,0.023169875664590642,78,80,74,17,0.5577190548558038
103,0.027737106606316248,0.05254234782266539,0.02934342511147582,94,83,72,4,0.8107058344520963
104,0.003605092613854532,0.029923263951329836,0.03335647851922689,183,174,162,3,0.22165135672831263
105,0.04503087471091169,0.057467566471554064,0.04557629272471529,136,131,121,2,0.16438079634884933
106,0.0053313974823429,0.0368103088841171,0.009260304310487464,162,156,144,3,0.1378310979158878
107,0.016624070690684473,0.05072802998768736,0.023034384040531042,123,118,107,2,0.23268493621266956
108,0.042727470803749286,0.02452200304293191,-0.003223892081376316,65,63,58,4,0.3042975932361185
109,-0.00456043059054821,0.06259012691610584,-0.007276297237263448,229,235,224,12,0.3672738349376337
110,0.01511818805771366,0.08387240943784659,0.0017784622404165853,205,203,188,12,0.506592822245526
111,-0.020753804492211144,0.02330164774306434,0.030945933928790675,23,23,17,2,0.07607430896520062
112,0.028305606293249987,0.10632283907785546,0.005406746206357184,3,0,1,6,0.45247920816265513
113,0.0009481246375990778,0.04363216396726428,0.0004696000298411698,94,91,76,3,1.2571046287657068
114,0.0007848237872982672,0.08078533325240195,-0.008327727033106322,156,156,139,11,0.6655142027930375
115,0.04245867918312097,0.08930962302665475,0.01738314741533513,64,65,57,12,1.1027504679540197
116,0.012602922454106527,0.07741304583926426,0.01141452694235874,174,169,157,9,1.0169258714666907
117,0.04275809752914109,0.07596247994481214,0.02442379972207122,105,106,94,13,1.0199253829187958
118,0.02704332032439302,0.08370115210168201,0.00439981656750305,106,105,95,13,0.697978213755239
119,0.004741807901720791,0.029149860400188916,0.03483000228198246,158,151,140,14,0.37346206591919884
120,0.030253218936459565,0.10404529320831965,0.012624072356673444,132,129,121,13,0.745757776288555
121,0.01655920701502183,0.03590253257387289,0.025365195964359436,142,138,123,3,0.5975474827627297
122,0.033273401005949874,0.08388976337959728,0.01691883717553547,142,132,123,14,2.058283016168445
123,0.04477517515723544,0.08013199680408396,0.029373040942641534,224,210,203,8,0.8908523880486338
124,0.028527080298859735,0.09005645117911938,0.0030079438325352607,57,55,54,10,0.7591531768032954
125,0.01422350921967581,0.09281692762699681,-0.003612307055412874,170,169,152,10,0.8109299006722439
126,-0.014228125194811439,0.04108437699165017,-0.003078212338527925,160,156,137,3,0.11768448962842122
128,0.0283923823956929,0.10569344221441296,0.005429223493856877,6,2,0,7,1.1818516520318436
129,0.006568451555695206,0.03727903596077521,0.011693382779032441,145,138,124,10,0.2749526134992329
130,-0.014195726795797128,0.05605290149944035,-0.008296989846890045,140,135,121,4,0.880772432535621
131,0.034613160731257725,0.042704353711242614,0.0031659971122715586,86,83,74,4,0.5493795609857539
132,0.015786726230959613,0.09272881612736208,-0.009004524582907646,62,61,59,6,0.7370564919981106
133,0.025738852621088524,0.08563203147461117,0.011487470218511415,136,131,116,12,0.8324140437418289
134,0.04350481181338656,0.06421339917132944,0.03388117756224509,62,62,52,13,0.2628389247153341
135,0.02346134425680431,0.09165922627226289,0.008008887881196535,161,162,150,7,0.9361521339758527
136,-0.002167194765352446,0.08098622316915734,-0.011327452715409667,125,122,100,8,0.9228074469700422
137,0.044870275630408,0.06792293366494982,0.03464565872600654,78,78,66,4,0.11828881189648523
139,0.03622102767636058,0.08853963013808012,0.020777635050937746,147,143,133,7,0.7508704979583847
140,-0.017142695187207287,0.03808685847651601,-0.00440095657039751,182,179,170,11,0.17908190886922143
141,0.021125972833059403,0.08470295015716235,0.0067822427683739885,146,141,128,8,0.2707845665937918
142,0.028149194868480054,0.039378144985002445,0.026021567679104532,143,132,119,8,0.33805132019082446
143,0.033547600069980164,0.05246216010255751,0.0001946982943113492,98,95,84,2,0.6578012074441764
144,0.03896959751139085,0.04772740661544573,0.0466546602215735,198,184,174,6,0.3919852828439457
145,0.022406902900349756,0.09952798293268685,0.0011004223879196701,116,117,106,12,0.744257439998477
146,0.027426751856000096,0.0948819571002554,0.011535388383472341,148,143,134,18,0.4595331572578332
147,0.010993524199441999,0.0742450514222945,-0.008001042749862224,117,110,106,7,0.5597459457833331
148,-0.01093692698472858,0.036829448918576556,-0.012787577932209507,115,111,105,3,0.8442490639105564
149,0.034225858654060505,0.03440602851488453,0.017822322854845002,172,170,160,10,0.7101333822297122
150,0.02739238191512869,0.10006154505010693,0.010324241903771573,157,153,144,17,0.38059330706648625
151,0.034476732524600116,0.08200463270647157,0.010460005714981747,82,80,71,3,0.31057658721700854
152,0.03615305535600096,0.08811285207457467,0.020208255641911775,152,144,134,4,0.8382501258313297
153,0.020107585399622242,0.09114063547369476,0.0013604033313053454,130,129,113,4,0.9325347193283304
154,0.02632021280381151,0.08451030230021728,0.003318280350502187,45,42,38,2,0.2841299510576443
155,0.0015869039761427148,0.033568425007905155,0.011766735691306984,196,190,175,4,0.20635273140900898
156,0.026851462954614352,0.040848356590923486,0.04100595808593602,135,128,120,2,0.8692134664073361
157,0.031235825326728386,0.09505002274859117,0.015113955856123767,161,157,151,12,0.4707529345569032
158,0.014855552085338682,0.06790420867529375,0.020798287617271122,174,166,158,18,0.8110330983555012
159,0.038029654550149214,0.08310279195486027,0.014845436031389459,72,72,63,2,0.5441045500543698
160,-0.016686245131212,0.029863585044938648,-0.011086638893419036,36,31,27,2,0.5619970310079733
161,0.04026717497828206,0.07444269653740637,0.017537458723441125,206,195,188,2,0.0509020567379432
162,0.02198037862207026,0.08326802016892172,-6.6499212074046395e-06,64,63,56,14,0.9921193452321102
163,0.025821442837098044,0.09180668257851535,-0.00032505270813402764,53,51,47,8,0.6156317023572011
164,0.038273542573498624,0.08725307243536419,0.012816849366138312,67,67,60,14,0.9908485218567773
165,0.011458345633020908,0.031476003829283755,0.03735310170186695,152,143,136,4,0.6113836569161311
166,0.011096868562041777,0.08647072404490007,-0.0031364958727469125,165,165,148,12,0.6666233021327614
167,0.04139744846581237,0.07389599465668152,0.02874913568564926,166,157,148,2,0.09390152154654467
168,0.039759448492508835,0.03918980966821945,0.031886946990535674,40,37,27,2,0.3072205673103555
169,0.038626448893262826,0.099378133706325,0.013928418959969515,125,120,101,4,0.6614587902696603
170,0.008086760306239825,0.0846065395579745,-0.00677473839913819,151,153,134,5,0.9349615391544625
171,0.02749891798493379,0.1045000833942986,0.007043601260457198,144,135,111,12,1.4158981804735464
172,0.0437409723847665,0.07978501608923731,0.030542983584120605,229,214,190,5,0.20853823357650053
173,0.02123776247221501,0.04220254218081356,0.024630959989608788,164,154,143,2,0.4638093249808935
174,0.001594002703994733,0.03141140029058324,-0.0008336510441030701,158,146,138,2,0.23235919197075672
175,0.04177246358407194,0.0815232919538565,0.029300660225124984,174,165,160,14,0.49854336685981177
176,0.03233560051472998,0.04574931235972647,0.04095069810543118,213,199,192,3,0.5401314862320178
177,0.047362040487268005,0.07799797739138863,0.028149584314241145,55,58,58,18,1.1029014325055957
178,0.04224663567971675,0.1028701935649493,0.020146319712302272,170,169,138,8,1.1416700949755927
179,0.009494139876997952,0.07959577860206557,-0.0017567164326335637,140,137,121,13,1.3261922297272501
180,0.0346881951558206,0.10362983172308539,0.0123843358699356,184,186,156,3,0.3894337772038603
181,0.012846138802473175,0.037607292483960844,0.015605633684320575,105,95,85,9,2.109631622767449
182,-0.005591991794342182,0.07573711438166737,-0.01773746887531818,80,75,68,2,0.23010102606592525
183,0.01746034207463518,0.052618161312820246,0.024606612979907364,116,108,99,8,1.4211231024573907
184,0.033801904665139236,0.034461131372054664,0.0018649658014893138,144,134,128,2,0.015500728742769653
185,0.029420984158166873,0.10523974220965852,0.011047312123696008,120,119,113,5,0.16434476864582592
186,-0.008585131146003708,0.06452119643120902,-0.01250746039221958,119,112,106,6,1.2996278112012585
187,0.023362250401041722,0.10153685750514264,0.0015252456576552254,140,139,124,13,0.39380271820364143
188,0.02480763544754454,0.04364047136442197,-0.005055995367868824,84,84,75,2,0.3629929386881337
189,0.017567822015341534,0.09263209049402772,-0.0013295223845878497,89,89,78,4,1.1836498368533
190,0.003155856872271554,0.06289711490146314,0.008860805850615225,121,117,107,5,0.8829409857041799
191,-0.0007132266062322868,0.03459115237240054,0.004387897347875485,164,156,143,2,0.16224540414864821
192,0.020753137850678866,0.09276048381040297,0.004633692157798657,155,151,139,14,0.7179820195026215
193,0.018054131792001642,0.09658793759569904,-0.005848556819061673,11,5,1,13,0.7116831739790924
194,0.03448657414664395,0.03096129364167937,0.0012389864912023167,157,153,149,6,1.473001001268497
195,0.040579460800761996,0.09197054033054378,0.014902049963882833,68,69,61,3,0.24903866352510332
196,0.014908400494091806,0.0340159188951946,0.03990403067120909,148,138,133,4,0.8492557486651306
197,0.005495674745088592,0.08410963104801708,-0.008697851721710604,3,0,0,7,0.7862691005206337
198,0.00875894057723926,0.02933429069901361,0.045594386653285066,28,21,15,3,0.8816718651942962
199,0.03563696679791636,0.03484272406157895,0.038441007594850224,73,75,65,3,1.3317276673761222
200,0.044778471683876546,0.08810089715155973,0.021657732293538897,109,120,108,3,0.5331244153718042
201,0.030627551765797355,0.035412869510543975,0.05423840161369508,13,5,1,3,0.8028682550636752
202,0.04711474030652347,0.06950902117020887,0.03211680763385242,39,37,29,10,0.6422214765824826
203,0.04351650592826528,0.06989703776502112,0.035722210918954694,150,142,139,8,0.912289075020553
204,0.02849695647677525,0.0845861755541412,0.005557429119405283,57,57,48,7,0.6438107242184018
205,-0.014030286343327774,0.03410425803420136,-0.0014687364184602667,136,135,125,2,0.7515283271129056
206,0.04095286118063068,0.07545031995929932,0.028307399696784676,171,158,149,17,0.41192849049804386
207,-0.003027221735594396,0.0494975046780868,0.000639969687940795,191,188,175,3,0.30194508374921547
208,0.04053244454341819,0.07070476180714597,0.029935595400383302,247,231,213,8,0.2635139403315832
209,-0.021391028197981755,0.03343397214239991,-0.008583620117045086,30,22,19,3,0.795926880285433
210,0.03885845354076159,0.08438404819954512,0.025534586048308168,161,153,149,7,0.4551814177460166
211,0.029290823764891172,0.06099855589563829,-0.0017817811036432661,67,66,58,2,0.720843610536944
212,0.04625921684797605,0.07976687458948051,0.029022100231461456,232,232,209,5,0.48786651190973884
213,0.03177279713780598,0.10792632055788258,0.012003305948966902,9,2,0,3,0.4980156968620226
214,0.022867365549526068,0.08569953438434023,0.008177770741882308,182,175,162,14,0.3337085050317742
215,0.0061904768227432514,0.028281052889867278,0.0364521974407641,137,127,114,10,0.6210351100849715
216,0.022143442989519438,0.09095175741481308,0.006633939095863358,132,130,119,16,0.5924232759672627
217,-0.01633557381729018,0.03624197414758682,-0.01204864807626607,124,115,111,5,0.6360086745858368
218,0.043026258608569415,0.025209466982374324,-0.0029447864119377457,77,76,71,12,0.37811331281981575
219,0.008191846903061604,0.0751832309690537,-0.007644852493307166,130,125,116,14,0.8158848537434809
220,0.03394173766072558,0.09083185690188351,0.01786653568268106,210,204,189,5,0.8107467397946196
221,0.04055721345754163,0.05769825652639811,0.04249186536395807,153,147,138,4,0.35987859741645395
222,0.01819925592695121,0.08384521318330586,0.003166086708979907,219,217,199,11,1.0670251739643921
223,0.03524923477555327,0.06346155218941851,0.005057292500433272,57,55,49,4,0.9898324561620362
224,-0.01017937421993618,0.03862244580063095,-0.00022563069382818896,198,194,173,11,0.33602280753166086
225,0.02374096592267742,0.09434613934940451,0.007588381475889181,166,163,151,19,0.5767478462608444
226,0.036342104611377664,0.08184938867252663,0.014374060310653525,40,39,32,15,0.636113231137436
227,0.039748748695926005,0.07694604878423372,0.018676454658421562,44,43,35,8,0.2584895627759962
228,0.03876169003010404,0.04731315877892525,0.004436113885255684,120,113,98,11,0.2701733496447792
229,0.020098900060577046,0.0881569653372721,-0.004518739164439032,75,73,69,3,0.53446605093538
230,-0.014314659422297293,0.04095452178100202,-0.0027615993857908923,143,137,119,9,0.45233493176038614
231,0.04571568761525905,0.07986985534280953,0.027213016216779844,143,146,133,5,0.31949550797573745
232,-0.0022386373144381686,0.06671304732562887,-0.012846896372266386,65,61,55,6,1.939463541018578
233,0.02796821360224228,0.05849122316262443,0.02994883290528932,142,135,124,4,0.05115359690495365
234,0.02815826566466061,0.03810073378172275,0.005896127656222771,135,131,119,9,0.9501484274087235
235,0.014312084561919843,0.03671129328088813,0.020147828415051333,158,148,139,5,0.2602755792714625
236,-0.010111809473402096,0.06629833343276843,-0.010574524587600873,149,143,133,4,0.11870496315100623
237,0.03394783741228698,0.09286553078877624,0.009445970498644892,118,117,104,7,0.8724923021930315
238,0.042959271054565276,0.07665973275613554,0.031175717440230975,183,175,164,2,0.3703631368721888
239,0.04523872416389372,0.06842363594672349,0.035579481571397266,112,114,99,4,0.1652417059041436
241,0.04010823444118771,0.09180465163397009,0.01384375804630558,56,56,47,13,0.9712525633802197
242,0.00023937047183620474,0.026020427656936854,-0.006597620248166422,58,55,49,11,0.697839268892216
243,0.02947647867444367,0.1035325023445766,0.0059820685851457904,84,83,72,3,0.7563158768484639
244,0.04348270496047185,0.05467434089784853,0.05056229234451733,25,26,20,2,0.49190920368538704
245,0.03190234964487127,0.05298270077587246,0.0001984865851017049,104,102,93,7,1.4534879560372889
246,0.03500435347997117,0.03322010931582567,0.03229474981074799,60,59,52,7,0.3568697754684792
247,0.016231593643322384,0.03505775924618294,0.048195877205764445,207,199,189,6,0.2992931425668705
248,0.037121048083269714,0.09500380406939132,0.011082434001210882,82,82,72,8,0.9116712397833977
249,0.036615789708878375,0.03829273343785477,0.006521299797522065,80,77,65,4,1.1463031592392545
250,0.007581618786075735,0.07674286224752676,-0.0019478612484834785,244,246,226,6,0.842046877260552
251,0.04353168649248532,0.0614506772083165,0.035354899186788594,61,56,42,8,0.5804591953511686
252,0.0211086058510063,0.039845773050979034,0.026040574943460595,125,119,106,8,0.828955934554324
253,-0.012268214439498453,0.06452478435451803,-0.011770858384877502,141,138,125,5,0.8247722992552411
254,-0.004931790368265864,0.03139116715835837,0.019794277538191195,179,173,161,13,1.7529322098531626
255,0.005682651377303353,0.03538930867278866,0.010442692722127308,135,131,116,7,0.9380512241903964
256,0.04584222411081539,0.06989508187172189,0.030634151487548243,76,76,66,6,0.49586665482574216
257,0.017671620393261134,0.08403067886599723,0.00337375715632686,204,198,182,12,0.2067432187234739
258,0.021991267909684236,0.046904499181465734,0.025390918220956477,183,174,165,6,0.23217288603552258
259,0.027037828858299598,0.08839037452383199,0.001823707888665382,69,69,66,2,0.5135412257576195
260,0.02727901370504119,0.10217274169743702,0.010321599861913507,101,96,82,2,0.29086851416201187
261,0.012065740421312685,0.04797232880218995,-0.006873821750486114,54,52,45,5,0.9960693621879606
262,0.03799076119143143,0.07871731969708634,0.01438637431518473,60,60,51,15,1.583833327376557
264,-0.0006691343976820036,0.06618739905983803,-0.007452757795869849,121,118,106,5,1.3085134184141367
265,-0.007196512447367435,0.06975108136269798,-0.01247328895779889,3,0,0,5,0.6922691056968587
266,0.04331451563623795,0.057596671908963414,0.045079679510012724,182,174,166,2,0.4198296265250442
267,0.03747841015129608,0.09107616659204495,0.01820001289183446,188,177,160,3,0.6203440932634904
268,0.01065586669220384,0.08712171238892025,-0.011801899914929071,122,123,105,2,0.3456147723909496
269,0.04562632701746377,0.08335951751120037,0.026028172238621167,55,60,53,14,0.5479610275934406
270,0.005138434937578728,0.03279925260834475,0.026941013500537552,201,193,184,2,0.423232037647075
271,0.023792488798646396,0.10078343392434104,0.0024531481037660782,118,118,107,6,0.8623101705363793
272,0.026259190615849335,0.03603153596123856,0.05195813758045315,81,74,63,9,0.2142710993110629
273,-0.00504771411890024,0.06753319963922355,-0.011088720678553864,195,191,177,2,0.4185274222006511
274,0.013800663311066504,0.033774463771820355,0.0465522858229457,202,200,188,3,0.5418608529015356
275,0.022722408817997537,0.0390148650008286,0.0007918622067856979,74,66,60,2,0.9066012460195676
276,0.015766389344274677,0.038747803691483604,0.020349487165633035,143,134,124,8,0.42669206768375156
277,0.02838130235507212,0.058740989134948816,0.030135228522548407,120,112,107,2,0.3958284497159007
278,0.03964887866731661,0.032577273306308975,0.006539613548390511,175,167,159,14,1.5481237277032505
279,0.018878725743034765,0.08226128858196938,-0.0026227537271881203,50,46,38,14,1.6928733000877438
280,0.028225820913093842,0.06583908611378757,0.030913998756927314,206,195,188,10,0.22406795966538723
281,0.0013763736440475535,0.02848910168540508,0.03166360698608283,142,139,128,2,0.1012381061559544
282,0.04634637373360605,0.07127318603986225,0.03599756084554591,233,225,210,4,0.08757691577417728
283,0.019574111696680142,0.03399048790357244,0.046629938417664024,226,219,209,2,0.22477222239473627
284,0.02903110266346083,0.10530560721896312,0.0065249717591682336,133,128,107,10,1.2779231154428148
285,0.03417093238693777,0.0418053675972768,0.05205528221819343,151,139,126,4,0.1446987410467277
286,0.036431434264642744,0.08179181831098344,0.014255685850351545,41,40,34,13,0.7144091581093419
287,0.03448556069107307,0.08117695090447626,0.021382589910027353,196,185,171,2,0.007722761387906065
288,0.03194347408922229,0.04556069022446204,0.04170147224602573,217,204,196,8,0.9108636716459826
289,0.03417446080429772,0.03479091614903725,0.0026271878069143396,149,149,139,2,0.15594960240619832
290,0.027533434477290553,0.03852850272790175,0.05381904584571146,123,116,113,8,0.1772197421283234
291,0.017072999954795876,0.08320121515314625,0.0038308455491386163,235,229,208,3,0.3387093881559992
292,0.00028507239580674815,0.08103076866742744,-0.009066112088359196,92,89,83,4,1.290907098734867
293,-0.014421127401746945,0.036222558750405684,-0.012767027220646859,90,84,81,7,0.8833767304948014
294,0.03214750859331333,0.0328445105000829,-0.000813101931158851,110,107,101,16,0.4593469620074041
295,0.015247636291290442,0.08103618094628208,0.0088789087603901,168,165,154,4,0.21306656226211934
296,0.01766541668119913,0.03863453943323002,0.024963154412324592,155,146,138,2,0.07899076806865879
297,0.018982733862429737,0.05529692799574336,0.026587360388383274,182,172,163,2,0.15736117139112715
298,0.03588631609908196,0.033709219327237666,0.0235675094349652,171,168,160,5,0.37382789906651476
299,-0.002642473385663561,0.07482282172586155,-0.011208613179313718,177,177,161,2,0.09395835977107037
300,0.0085168135255028,0.0364706719095844,0.014143966036408082,159,152,140,13,0.43093210823997635
301,0.04351014033480887,0.06525726461679845,0.02460671929549746,175,171,154,13,1.602352512217298
302,-0.011515599885216138,0.06512760055434731,-0.009527410491279066,121,116,105,6,0.31940157808066966
303,0.0033124533598736052,0.07376061357480689,-0.0046645480645194455,128,126,108,9,0.6261706365833463
304,-0.013130424201013229,0.03132859605048478,-0.004241134081577485,149,150,134,7,0.40024074598487036
305,0.00825734604879335,0.08493989383931547,-0.005929399648834818,137,135,114,11,0.5202721311119339
306,0.03229791122569712,0.1050704833202633,0.011885725845846545,138,141,132,19,1.4202210381900948
307,-0.01146612372045044,0.05583707905065016,-0.010402798299137482,60,57,55,4,0.276982450267284
308,0.025744829913827403,0.09582261416631008,0.009609286653909477,145,143,130,7,0.6818220043949675
309,0.03433211429530514,0.03232866008192202,9.265435232433908e-05,109,103,102,2,0.314531768787671
310,0.0024133376623428605,0.05177108877809364,0.0035940254166518266,94,92,79,8,0.47245053389110525
311,0.04052737790735453,0.07469685707347437,0.018921284133567164,203,198,180,8,0.5564310542560206
312,0.03721671662357228,0.048062601755154276,0.04342775027920745,144,134,126,3,0.31402863503240824
313,0.030797535373636067,0.033533718592513945,0.0445648232426979,18,10,0,2,0.2612349875741229
314,0.026876506794695724,0.09636152408028478,0.010586899805834478,166,164,152,18,0.9033394556190435
315,0.008811836985590767,0.08502821035744651,-0.006411879938952255,161,161,145,4,0.6545619694605187
316,0.004314643575064227,0.07092304607649566,-0.010168193244663986,73,69,67,16,0.8314110485287668
317,0.041809941210383283,0.054409907467276336,0.048296991327627124,177,167,152,9,1.0866959617384158
318,-0.001125026740243594,0.03273450151857414,0.018297524610672817,196,189,178,9,0.15824815656228025
319,0.028252464883485942,0.06585811126913288,0.030917080172209732,205,196,189,4,0.157732829574992
321,0.023399455794256455,0.08233881867869801,0.0011740110626640339,110,108,97,15,0.810078447818013
322,-0.01503426153327327,0.03163804255806199,-0.02161902821750538,0,0,0,2,0.9149225184693051
323,0.015443292299426523,0.05587704570513619,0.015497253550005618,122,114,103,3,0.504580824897141
324,0.04431848007494871,0.09043705284045628,0.022652182753124084,215,216,191,3,0.7933351341897722
325,0.026105762003259446,0.10218858251920837,0.008008855580653416,144,140,128,6,0.40142344450831663
326,0.018058722044342907,0.03175663337889138,-0.009726618460056898,122,119,111,3,0.1464798855143147
327,0.02103267318513184,0.03592721430977151,0.04477393359829614,221,208,196,6,0.8359213796520821
328,0.03430348662364492,0.03481136927661833,0.002115090545307637,144,140,133,15,0.4593683089287463
329,0.0222581463562002,0.035253212561904564,0.04646727585728882,82,74,61,16,2.1689895979240292
330,0.005834657228870276,0.07659408589614804,-0.0029290566255437346,160,157,140,12,0.4489235973876327
331,0.01858307223329434,0.0848470653472799,0.0036069536217179466,233,227,211,5,0.3354997560658933
332,0.007778851290766504,0.05454848311347326,0.01093164983714614,104,99,86,6,0.7582644701351309
333,0.036228244231354984,0.09320008071688818,0.010257152357937775,77,77,68,17,0.7649232750511473
334,0.04666176732289458,0.06868103382932637,0.040723301420907215,177,168,160,10,0.6008736549235575
335,0.04461343897456703,0.05586877961549841,0.04438165091022445,103,107,96,10,0.3255178971040973
336,-0.01522294113639371,0.03998331822701475,-0.0033593184519765257,181,180,169,7,0.2706740311277956
337,0.001941184562258394,0.023787965272983876,-0.008505425777740343,86,81,71,13,0.557453207739277
338,0.005132592242874665,0.03345289013043137,0.02469835784558191,210,203,191,10,0.9119628354489038
339,0.04134338496833257,0.07389686882807243,0.0289125487761849,164,153,143,9,0.2577478158227554
340,0.02212978357825005,0.03674923082557067,-0.004280679330788578,92,88,79,2,0.04597667228206459
341,0.03642301584096932,0.04208203832128994,0.05170980051799707,156,148,126,7,1.1501684700684591
342,0.02031252783967745,0.08342575099693154,0.005782262713525177,182,175,157,6,0.37541123437878293
343,0.02955222028224488,0.0994052958324129,0.004433139987913698,60,44,26,10,0.6529776238470342
